Gstin,payment_gap,payment_gap_pct,avg_delay_days,max_delay_days,ghost_invoice_count,ghost_invoice_pct,KycScore,is_cancelled,shared_contact_flag,self_invoice_flag,fraud_label
07BBBBB3812B1Z199,267397.68,82.71616505971438,22.333333333333332,40,1.0,16.666666666666664,16,0,0,0.0,1
07BBBBB5362B1Z200,198074.38,86.12055001670676,25.333333333333332,40,1.0,20.0,30,0,0,0.0,1
07BBBBB5500B1Z201,52126.44,96.68621668243281,23.833333333333332,37,0.0,0.0,28,0,0,0.0,1
07BBBBB1720B1Z202,0.0,0.0,27.666666666666668,40,0.0,0.0,23,0,0,0.0,0
07BBBBB2169B1Z203,84019.41,86.59745967320104,21.166666666666668,29,0.0,0.0,12,1,0,0.0,1
07BBBBB9720B1Z204,60594.05,88.76090211025597,27.833333333333332,38,1.0,33.33333333333333,17,1,0,0.0,1
07BBBBB3059B1Z205,134341.54,85.12090464096865,23.333333333333332,39,0.0,0.0,34,0,0,0.0,1
07BBBBB8234B1Z206,314465.52999999997,88.78097892365444,25.333333333333332,36,0.0,0.0,38,1,0,0.0,1
07BBBBB7821B1Z207,154892.86000000002,90.48651390857601,20.666666666666668,29,1.0,25.0,18,0,0,0.0,1
07BBBBB3900B1Z208,38975.490000000005,96.58144395806721,26.0,35,0.0,0.0,31,0,0,0.0,1
07BBBBB6879B1Z209,137237.28,94.10426855383614,20.166666666666668,32,1.0,33.33333333333333,24,0,0,0.0,1
07BBBBB6279B1Z210,163485.1,94.31800225149226,24.166666666666668,33,0.0,0.0,34,0,0,0.0,1
07BBBBB4256B1Z211,157845.32,86.14973546307688,28.5,39,1.0,25.0,11,0,0,0.0,1
07BBBBB4090B1Z212,144905.34,89.91908883362113,27.166666666666668,40,0.0,0.0,20,0,0,0.0,1
07BBBBB1628B1Z213,127320.31,80.68150868223945,20.0,32,0.0,0.0,11,1,0,0.0,1
07BBBBB9690B1Z214,194775.79,87.81362388528096,21.833333333333332,35,0.0,0.0,12,0,0,0.0,0
07BBBBB7503B1Z215,111154.07,87.5273557264969,24.666666666666668,37,1.0,50.0,28,0,0,0.0,0
07BBBBB7054B1Z216,287062.76999999996,90.16906017361883,27.166666666666668,40,0.0,0.0,10,0,0,0.0,1
07BBBBB2036B1Z217,261359.78,91.02957087789659,22.5,38,0.0,0.0,14,0,0,0.0,1
07BBBBB5287B1Z218,126475.30000000002,86.54827151245509,21.333333333333332,29,1.0,25.0,37,0,0,0.0,1
07BBBBB6542B1Z219,33571.44,94.30691045890973,22.166666666666668,40,0.0,0.0,30,0,0,0.0,1
07BBBBB5892B1Z220,194996.51,82.50200219019234,34.0,39,0.0,0.0,36,0,0,0.0,1
07BBBBB3340B1Z221,0.0,0.0,25.666666666666668,36,0.0,0.0,10,0,0,0.0,0
07BBBBB4324B1Z222,132905.26,87.10211588160007,24.166666666666668,32,1.0,33.33333333333333,37,1,0,0.0,1
07BBBBB5365B1Z223,216090.95,88.43337178975155,26.666666666666668,39,1.0,16.666666666666664,17,0,0,0.0,1
07BBBBB6881B1Z224,25410.23,84.80436933787445,18.666666666666668,26,0.0,0.0,22,0,0,0.0,1
07BBBBB2529B1Z225,54859.99,95.39814298768745,29.166666666666668,40,0.0,0.0,26,0,0,0.0,1
07BBBBB1466B1Z226,0.0,0.0,24.0,34,0.0,0.0,11,0,0,0.0,0
07BBBBB3095B1Z227,48335.97,98.1844518437628,22.666666666666668,35,0.0,0.0,32,1,0,0.0,1
07BBBBB9701B1Z228,176661.11,86.77272001886531,19.166666666666668,40,0.0,0.0,11,0,0,0.0,1
07BBBBB4826B1Z229,235270.18,96.8556418543179,28.0,37,0.0,0.0,19,0,0,0.0,1
07BBBBB5865B1Z230,146688.58000000002,86.32452970359958,28.0,38,0.0,0.0,23,0,0,0.0,1
07BBBBB6840B1Z231,216928.75000000003,86.58470561948475,27.666666666666668,33,3.0,60.0,40,0,0,0.0,1
07BBBBB7014B1Z232,26887.129999999997,81.93211615551394,22.166666666666668,26,0.0,0.0,12,0,0,0.0,1
07BBBBB6646B1Z233,106958.32000000002,80.12514581717097,28.166666666666668,39,0.0,0.0,28,1,0,0.0,1
07BBBBB5385B1Z234,125925.87,94.14435502609632,32.5,40,1.0,25.0,26,0,0,0.0,1
07BBBBB2259B1Z235,136033.98,91.6280987399097,24.666666666666668,36,2.0,50.0,30,0,0,0.0,1
07BBBBB2980B1Z236,50135.41,86.83543334744351,23.5,34,1.0,50.0,17,0,0,0.0,1
07BBBBB8570B1Z237,159873.88,98.4074349330714,24.666666666666668,38,0.0,0.0,20,1,0,0.0,1
07BBBBB8991B1Z238,311248.88,93.58451135735193,27.5,38,3.0,50.0,22,0,0,0.0,1
07BBBBB5838B1Z239,60488.85,89.50404877020223,29.833333333333332,40,0.0,0.0,14,0,0,0.0,1
07BBBBB3076B1Z240,108335.34999999999,82.29693665864501,23.5,35,1.0,25.0,17,0,0,0.0,1
07BBBBB7063B1Z241,220209.55000000002,94.68991901396035,21.333333333333332,38,1.0,25.0,15,0,0,0.0,1
07BBBBB9317B1Z242,0.0,0.0,23.0,33,0.0,0.0,39,0,0,0.0,0
07BBBBB7979B1Z243,194850.66,87.41023266430152,24.166666666666668,40,0.0,0.0,14,0,0,0.0,1
07BBBBB7305B1Z244,129395.07,96.57940626182331,27.5,36,1.0,50.0,40,0,0,0.0,1
07BBBBB5128B1Z245,66979.3,91.6655843591533,25.5,39,0.0,0.0,30,1,0,0.0,1
07BBBBB2829B1Z246,27736.899999999998,81.47540425011925,25.0,37,1.0,100.0,16,0,0,0.0,1
07BBBBB1727B1Z247,101935.7,81.3815780229494,22.5,36,0.0,0.0,25,0,0,0.0,1
07BBBBB1145B1Z248,198420.43000000002,84.49178421163592,25.666666666666668,37,0.0,0.0,27,0,0,0.0,1
07BBBBB9094B1Z249,145330.09,83.6285804596732,22.666666666666668,34,0.0,0.0,29,0,0,0.0,1
07BBBBB2526B1Z250,31890.29,97.17494377982412,23.166666666666668,33,0.0,0.0,22,0,0,0.0,1
07BBBBB9658B1Z251,274491.49,89.22949969955218,26.5,39,2.0,25.0,32,0,0,0.0,1
07BBBBB3189B1Z252,112092.02,81.70472536219418,21.333333333333332,31,0.0,0.0,30,0,0,0.0,1
07BBBBB9438B1Z253,46555.76,86.1651923846427,28.833333333333332,40,1.0,100.0,24,0,0,0.0,1
07BBBBB4916B1Z254,111048.67000000001,95.09234557820008,28.333333333333332,34,0.0,0.0,22,1,0,0.0,1
07BBBBB1722B1Z255,66285.94,95.66851549566945,24.5,31,0.0,0.0,16,0,0,0.0,1
07BBBBB8056B1Z256,0.0,0.0,16.666666666666668,23,0.0,0.0,13,0,0,0.0,0
07BBBBB4823B1Z257,278446.24000000005,85.82251473195953,22.666666666666668,27,1.0,20.0,13,0,0,0.0,0
07BBBBB1792B1Z258,369689.51,89.87848385647159,21.333333333333332,34,1.0,12.5,27,1,0,0.0,1
07BBBBB4692B1Z259,9324.720000000001,80.7084204996023,21.333333333333332,38,0.0,0.0,13,0,0,0.0,1
07BBBBB2083B1Z260,87336.1,87.90105767790746,21.5,28,1.0,33.33333333333333,31,0,0,0.0,1
07BBBBB4325B1Z261,117062.42,90.56754566019366,26.666666666666668,35,0.0,0.0,32,0,0,0.0,1
07BBBBB2227B1Z262,113115.78,89.94260696985793,22.5,34,1.0,50.0,29,1,0,0.0,1
07BBBBB7925B1Z263,78582.34999999999,97.56007779246197,26.666666666666668,40,0.0,0.0,37,0,0,0.0,0
07BBBBB4283B1Z264,80663.49,82.01960210114025,22.666666666666668,34,0.0,0.0,24,0,0,0.0,1
07BBBBB1159B1Z265,216727.22,98.76711556538757,19.833333333333332,37,0.0,0.0,40,0,0,0.0,1
07BBBBB3871B1Z266,54496.58,83.79131363196485,24.5,40,0.0,0.0,25,0,0,0.0,1
07BBBBB9495B1Z267,117975.16,93.78114408150566,20.5,35,0.0,0.0,11,1,0,0.0,1
07BBBBB2723B1Z268,39503.46,84.64340926646304,24.166666666666668,36,0.0,0.0,22,1,0,0.0,1
07BBBBB6442B1Z269,213522.48,82.94989910702472,28.5,39,0.0,0.0,14,0,0,0.0,1
07BBBBB2722B1Z270,63503.97,97.65869083406687,28.5,39,0.0,0.0,34,0,0,0.0,1
07BBBBB9506B1Z271,67663.38,94.31846741679976,18.5,29,1.0,100.0,12,0,0,0.0,1
07BBBBB1795B1Z272,65605.45999999999,92.59844329000857,24.0,34,1.0,50.0,37,0,0,0.0,1
07BBBBB8955B1Z273,8337.939999999999,82.05713138486429,25.5,38,0.0,0.0,15,0,0,0.0,1
07BBBBB2123B1Z274,108706.73,84.37112053666955,14.333333333333334,18,0.0,0.0,11,0,0,0.0,1
07BBBBB1681B1Z275,0.0,0.0,30.833333333333332,40,0.0,0.0,16,0,0,0.0,0
07BBBBB8489B1Z276,8131.140000000001,84.84484856326577,28.5,39,0.0,0.0,20,0,0,0.0,1
07BBBBB4424B1Z277,74310.98999999999,83.08184016836621,20.166666666666668,29,0.0,0.0,26,0,0,0.0,1
07BBBBB7149B1Z278,86490.02,85.21784539502045,23.666666666666668,28,0.0,0.0,11,1,0,0.0,1
07BBBBB8713B1Z279,56168.08,88.67478370475293,31.166666666666668,40,0.0,0.0,27,1,0,0.0,1
07BBBBB3150B1Z280,13932.759999999998,87.11889905526296,27.0,40,0.0,0.0,22,1,0,0.0,1
07BBBBB3698B1Z281,237099.8,92.45349197445692,28.5,39,1.0,16.666666666666664,36,1,0,0.0,1
07BBBBB1713B1Z282,136963.2,90.89407457612901,17.666666666666668,29,0.0,0.0,14,0,0,0.0,1
07BBBBB1288B1Z283,141909.93,88.40798270090849,26.166666666666668,39,0.0,0.0,25,0,0,0.0,1
07BBBBB2316B1Z284,86719.21,94.13530205853377,28.666666666666668,40,0.0,0.0,18,0,0,0.0,1
07BBBBB5545B1Z285,189620.16,83.26867888744673,22.333333333333332,35,1.0,33.33333333333333,34,0,0,0.0,1
07BBBBB9740B1Z286,293503.39,80.75009117639226,26.666666666666668,36,0.0,0.0,31,0,0,0.0,1
07BBBBB8823B1Z287,158279.28999999998,81.7624072349207,23.5,33,1.0,33.33333333333333,21,1,0,0.0,1
07BBBBB6536B1Z288,224852.85,92.37384967052101,25.5,37,0.0,0.0,17,1,0,0.0,1
07BBBBB2159B1Z289,75166.59,81.92017972906153,23.166666666666668,37,1.0,50.0,40,0,0,0.0,1
07BBBBB8430B1Z290,129571.72,88.06056735888136,31.166666666666668,39,1.0,25.0,14,1,0,0.0,1
07BBBBB8631B1Z291,0.0,0.0,27.166666666666668,36,0.0,0.0,20,0,0,0.0,0
07BBBBB4325B1Z292,343699.66000000003,89.77713515941478,30.5,36,2.0,33.33333333333333,30,0,0,0.0,1
07BBBBB7201B1Z293,278372.88,82.64752952443114,31.0,39,0.0,0.0,23,0,0,0.0,1
07BBBBB8250B1Z294,117557.82,90.68959468035028,28.0,40,0.0,0.0,26,0,0,0.0,1
07BBBBB1183B1Z295,209785.88999999998,80.3846314632125,27.5,40,2.0,28.57142857142857,34,1,0,0.0,1
07BBBBB6301B1Z296,156347.63999999998,90.17043767609022,31.0,38,0.0,0.0,14,0,0,0.0,1
07BBBBB8173B1Z297,74796.51000000001,98.06907663000575,28.666666666666668,40,0.0,0.0,11,1,0,0.0,1
07BBBBB3013B1Z298,192715.43,81.65336131329445,22.5,33,1.0,20.0,12,0,0,0.0,1
07BBBBB8084B1Z299,0.0,0.0,25.5,39,0.0,0.0,40,1,0,0.0,1
07BBBBB8798B1Z300,168904.46,97.79046286205616,19.666666666666668,30,0.0,0.0,31,0,0,0.0,1
07BBBBB7862B1Z301,47322.41,95.98576026809738,26.0,38,0.0,0.0,21,0,0,0.0,1
07BBBBB7103B1Z302,152195.6,82.70357881555597,29.5,40,1.0,25.0,12,0,0,0.0,1
07BBBBB4639B1Z303,102893.95,97.23100250585357,17.666666666666668,25,0.0,0.0,33,0,0,0.0,1
07BBBBB4845B1Z304,207201.4,80.2316945578342,24.666666666666668,36,1.0,16.666666666666664,20,0,0,0.0,1
07BBBBB2673B1Z305,205164.05,94.85975773048303,21.5,37,0.0,0.0,16,1,0,0.0,1
07BBBBB7116B1Z306,26159.77,98.03475317585176,22.666666666666668,34,0.0,0.0,27,0,0,0.0,1
07BBBBB7238B1Z307,93129.28000000001,95.60858264339191,25.166666666666668,36,0.0,0.0,13,0,0,0.0,1
07BBBBB6638B1Z308,178851.00999999998,96.8777535321451,32.666666666666664,39,0.0,0.0,24,0,0,0.0,1
07BBBBB6350B1Z309,274037.93,91.04755011166566,25.666666666666668,34,0.0,0.0,23,1,0,0.0,1
07BBBBB1067B1Z310,269592.06,91.72570009678094,23.333333333333332,32,0.0,0.0,40,0,0,0.0,0
07BBBBB3164B1Z311,245645.1,89.86175646235614,25.833333333333332,36,0.0,0.0,27,1,0,0.0,1
07BBBBB3020B1Z312,81667.7,96.84647746741048,19.0,30,0.0,0.0,20,0,0,0.0,1
07BBBBB9602B1Z313,99203.91,98.18210915361648,27.0,31,0.0,0.0,36,0,0,0.0,1
07BBBBB6391B1Z314,116695.52,97.1107405356874,27.0,37,1.0,33.33333333333333,24,0,0,0.0,1
07BBBBB7685B1Z315,86302.12,96.15118382819152,20.0,37,0.0,0.0,34,0,0,0.0,1
07BBBBB2605B1Z316,0.0,0.0,19.5,38,0.0,0.0,28,0,0,0.0,0
07BBBBB4336B1Z317,75561.93999999999,85.55083883183758,26.666666666666668,35,0.0,0.0,17,0,0,0.0,1
07BBBBB4633B1Z318,101284.72,81.56329449137615,23.5,38,1.0,25.0,29,1,0,0.0,1
07BBBBB1318B1Z319,108495.98,97.65756281436661,19.833333333333332,34,0.0,0.0,27,0,0,0.0,1
07BBBBB8200B1Z320,64625.58000000001,89.66270753001818,23.333333333333332,38,0.0,0.0,22,0,0,0.0,1
07BBBBB5795B1Z321,39912.780000000006,98.18888444433293,24.833333333333332,35,1.0,100.0,21,0,0,0.0,1
07BBBBB6853B1Z322,42695.46000000001,85.96916580302431,25.333333333333332,38,1.0,100.0,24,1,0,0.0,1
07BBBBB6112B1Z323,115625.61,92.25950616988426,26.333333333333332,36,1.0,33.33333333333333,20,1,0,0.0,1
07BBBBB7606B1Z324,165742.44,90.60299411865451,32.333333333333336,38,1.0,33.33333333333333,31,0,0,0.0,1
07BBBBB4086B1Z325,227908.79,87.50917150210745,14.166666666666666,20,0.0,0.0,26,0,0,0.0,1
07BBBBB8584B1Z326,184631.53,98.10134061334216,29.333333333333332,40,0.0,0.0,37,0,0,0.0,1
07BBBBB2651B1Z327,192646.2,90.80501970057651,24.666666666666668,39,0.0,0.0,20,0,0,0.0,1
07BBBBB2017B1Z328,273848.36000000004,87.00931543799787,26.333333333333332,40,1.0,14.285714285714285,15,0,0,0.0,0
07BBBBB9078B1Z329,73674.17,91.5492646215484,21.166666666666668,34,1.0,50.0,36,1,0,0.0,1
07BBBBB5594B1Z330,321135.87999999995,97.41428402206577,22.0,33,1.0,16.666666666666664,15,0,0,0.0,1
07BBBBB2029B1Z331,225422.83000000002,97.8243363080521,21.5,29,1.0,20.0,10,1,0,0.0,1
07BBBBB5569B1Z332,247778.57,92.26494812124052,20.833333333333332,30,0.0,0.0,30,0,0,0.0,1
07BBBBB9452B1Z333,251989.63000000003,86.3428675886203,29.166666666666668,36,1.0,20.0,13,0,0,0.0,1
07BBBBB8156B1Z334,181816.74,85.39797593492428,23.166666666666668,38,0.0,0.0,10,0,0,0.0,1
07BBBBB2628B1Z335,70329.85,86.01426790548024,28.333333333333332,39,0.0,0.0,20,0,0,0.0,1
07BBBBB8243B1Z336,33163.840000000004,86.79009357118463,21.0,40,0.0,0.0,10,0,0,0.0,1
07BBBBB3150B1Z337,94497.48,96.55949843308876,26.166666666666668,34,2.0,66.66666666666666,13,0,0,0.0,1
07BBBBB5531B1Z338,118978.39,86.68504626288626,25.0,34,1.0,50.0,39,0,0,0.0,1
07BBBBB6218B1Z339,10317.539999999999,81.57796110839647,26.666666666666668,39,1.0,100.0,15,1,0,0.0,1
07BBBBB7325B1Z340,118604.40999999999,94.86644445068332,21.5,39,1.0,33.33333333333333,23,0,0,0.0,0
07BBBBB6096B1Z341,20022.850000000002,80.66525260704654,26.0,40,1.0,50.0,35,0,0,0.0,1
07BBBBB8684B1Z342,33237.490000000005,86.40356475414589,26.0,38,1.0,100.0,32,0,0,0.0,1
07BBBBB2797B1Z343,83641.09,88.90502305771257,22.0,37,1.0,50.0,40,0,0,0.0,1
07BBBBB1039B1Z344,70522.18999999999,95.45858901643076,26.0,38,0.0,0.0,34,0,0,0.0,1
07BBBBB2450B1Z345,169480.09999999998,98.67661738758059,24.333333333333332,40,1.0,50.0,24,0,0,0.0,1
07BBBBB5082B1Z346,211856.54,81.8796514109958,26.166666666666668,40,0.0,0.0,10,0,0,0.0,1
07BBBBB3812B1Z347,119842.33,95.39774530093248,24.0,37,1.0,33.33333333333333,34,0,0,0.0,1
07BBBBB3762B1Z348,189392.98,94.05375018467548,22.0,37,1.0,20.0,15,0,0,0.0,1
07BBBBB9855B1Z349,91502.63,85.9671211049323,25.333333333333332,33,0.0,0.0,15,0,0,0.0,1
07BBBBB2233B1Z350,126141.97,84.5201492714824,18.833333333333332,26,0.0,0.0,35,0,0,0.0,1
07BBBBB8545B1Z351,354917.91000000003,96.01722314347934,25.666666666666668,38,0.0,0.0,38,1,0,0.0,1
07BBBBB2812B1Z352,134321.86000000002,83.38801198456375,25.666666666666668,40,0.0,0.0,29,0,0,0.0,1
07BBBBB5970B1Z353,55610.659999999996,84.55847648751815,29.333333333333332,39,1.0,50.0,16,0,0,0.0,1
07BBBBB2942B1Z354,116960.09999999999,85.41879236656375,30.333333333333332,37,0.0,0.0,24,1,0,0.0,1
07BBBBB9206B1Z355,155891.82,97.9265493496557,24.833333333333332,34,0.0,0.0,11,0,0,0.0,1
07BBBBB8022B1Z356,246720.91000000003,87.16639290071353,26.333333333333332,36,0.0,0.0,19,0,0,0.0,1
07BBBBB8224B1Z357,86842.67,88.64551590890045,28.833333333333332,39,0.0,0.0,23,0,0,0.0,1
07BBBBB5812B1Z358,114808.15000000001,92.47217191966092,31.0,37,1.0,33.33333333333333,27,0,0,0.0,1
07BBBBB9416B1Z359,144830.74000000002,97.31118665759787,28.5,39,0.0,0.0,32,0,0,0.0,1
07BBBBB5933B1Z360,42792.659999999996,80.0200084334612,20.333333333333332,30,0.0,0.0,29,0,0,0.0,1
07BBBBB9330B1Z361,83573.58,82.5024995498441,24.333333333333332,38,1.0,33.33333333333333,20,0,0,0.0,1
07BBBBB9122B1Z362,237898.41999999998,86.35183331713243,26.333333333333332,37,0.0,0.0,18,0,0,0.0,1
07BBBBB1969B1Z363,190229.66,96.56575460436929,19.166666666666668,30,4.0,80.0,12,0,0,0.0,1
07BBBBB2004B1Z364,168698.50999999998,92.3275257876286,23.833333333333332,38,0.0,0.0,37,0,0,0.0,1
07BBBBB9958B1Z365,156790.76,90.62361914381874,29.333333333333332,40,1.0,33.33333333333333,24,0,0,0.0,1
07BBBBB2942B1Z366,147724.15,97.42016594859892,34.5,37,0.0,0.0,33,1,0,0.0,1
07BBBBB8125B1Z367,144842.02000000002,94.4435630965033,23.666666666666668,37,0.0,0.0,33,1,0,0.0,1
07BBBBB2380B1Z368,59315.18,93.37766036578617,27.666666666666668,40,1.0,50.0,21,0,0,0.0,1
07BBBBB6341B1Z369,251255.58000000002,90.99485645115121,28.0,40,0.0,0.0,29,0,0,0.0,1
07BBBBB5633B1Z370,164378.71000000002,86.00611277102433,21.666666666666668,35,2.0,50.0,38,0,0,0.0,1
07BBBBB3492B1Z371,37042.759999999995,90.32413805883895,25.333333333333332,36,0.0,0.0,37,0,0,0.0,1
07BBBBB6851B1Z372,73049.08,93.99662199808581,26.666666666666668,38,0.0,0.0,20,1,0,0.0,1
07BBBBB2688B1Z373,0.0,0.0,24.333333333333332,33,0.0,0.0,23,0,0,0.0,0
07BBBBB9703B1Z374,0.0,0.0,25.166666666666668,39,0.0,0.0,11,1,0,0.0,0
07BBBBB9128B1Z375,171733.75999999998,80.80238070323492,23.0,39,1.0,33.33333333333333,16,0,0,0.0,1
07BBBBB6677B1Z376,166224.65000000002,80.87433796996008,27.0,40,1.0,25.0,19,0,0,0.0,1
07BBBBB2050B1Z377,69632.53,89.47074382140423,20.333333333333332,35,0.0,0.0,12,0,0,0.0,1
07BBBBB6087B1Z378,110081.71,83.71454877395605,20.333333333333332,26,0.0,0.0,15,0,0,0.0,1
07BBBBB1355B1Z379,184073.67,91.6226958336969,24.0,32,1.0,25.0,19,0,0,0.0,1
07BBBBB8917B1Z380,146234.19,83.75488214886543,26.166666666666668,36,0.0,0.0,28,0,0,0.0,1
07BBBBB5012B1Z381,28090.3,93.77518365918944,29.166666666666668,39,0.0,0.0,30,1,0,0.0,1
07BBBBB5908B1Z382,0.0,0.0,27.666666666666668,35,0.0,0.0,33,0,0,0.0,0
07BBBBB7595B1Z383,0.0,0.0,26.333333333333332,40,0.0,0.0,21,0,0,0.0,0
07BBBBB1303B1Z384,228706.36999999997,84.68650665300068,30.5,38,0.0,0.0,40,0,0,0.0,1
07BBBBB3037B1Z385,152650.81,96.84774783708373,20.5,26,0.0,0.0,12,1,0,0.0,1
07BBBBB1400B1Z386,71849.28000000001,98.36866563108137,21.666666666666668,40,0.0,0.0,37,0,0,0.0,1
07BBBBB6886B1Z387,66307.84999999999,80.65371891869668,31.166666666666668,37,1.0,50.0,12,0,0,0.0,1
07BBBBB1881B1Z388,108186.73999999999,98.46185013926049,27.666666666666668,37,1.0,33.33333333333333,24,0,0,0.0,1
07BBBBB5682B1Z389,149188.05000000002,98.19118921490055,23.833333333333332,37,1.0,33.33333333333333,21,0,0,0.0,1
07BBBBB5954B1Z390,150648.4,89.2034124679332,24.166666666666668,39,0.0,0.0,24,1,0,0.0,1
07BBBBB5425B1Z391,145321.6,86.71381932277922,28.5,36,0.0,0.0,23,0,0,0.0,1
07BBBBB3708B1Z392,140702.69,88.13319546316272,21.0,26,1.0,33.33333333333333,15,0,0,0.0,1
07BBBBB6431B1Z393,33923.16,88.76678777634005,25.0,40,0.0,0.0,24,0,0,0.0,1
07BBBBB6129B1Z394,26249.87,89.82673790789241,21.0,32,0.0,0.0,23,1,0,0.0,1
07BBBBB7075B1Z395,96862.06,83.55744961448882,22.666666666666668,37,0.0,0.0,10,0,0,0.0,1
07BBBBB9968B1Z396,205354.91,94.36939521348366,27.0,40,0.0,0.0,15,0,0,0.0,1
07BBBBB2551B1Z397,131234.22,83.8648897825328,23.333333333333332,40,1.0,33.33333333333333,35,0,0,0.0,1
07BBBBB2831B1Z398,125049.54999999999,89.83433067399768,25.666666666666668,40,1.0,25.0,19,0,0,0.0,1
07BBBBB7446B1Z399,330243.42,97.74978906048402,25.833333333333332,32,1.0,20.0,13,0,0,0.0,1
07BBBBB7801B1Z400,207831.93000000002,93.03455089300343,26.333333333333332,33,2.0,50.0,38,0,0,0.0,1
07BBBBB7026B1Z401,22405.92,84.02723113046393,24.5,31,0.0,0.0,13,0,0,0.0,1
07BBBBB1019B1Z402,171440.73,98.83232047546306,22.666666666666668,36,0.0,0.0,13,0,0,0.0,1
07BBBBB4251B1Z403,7797.81,84.92329708195658,28.0,39,0.0,0.0,20,0,0,0.0,1
07BBBBB5650B1Z404,21151.45,97.56212874735125,25.833333333333332,37,1.0,100.0,14,1,0,0.0,1
07BBBBB6919B1Z405,101078.51000000001,88.66454300201622,19.833333333333332,29,1.0,50.0,27,0,0,0.0,1
07BBBBB9268B1Z406,106137.1,90.83289294921855,22.0,36,0.0,0.0,26,1,0,0.0,1
07BBBBB8883B1Z407,63199.69000000001,88.14143254797351,23.833333333333332,40,1.0,25.0,25,0,0,0.0,1
07BBBBB9296B1Z408,253954.62,93.79866721517912,31.0,40,0.0,0.0,17,0,0,0.0,1
07BBBBB4924B1Z409,202668.46,97.79924688168734,24.333333333333332,40,0.0,0.0,34,0,0,0.0,1
07BBBBB5245B1Z410,329662.73,98.55056593761795,26.666666666666668,38,1.0,16.666666666666664,10,0,0,0.0,1
07BBBBB8656B1Z411,339584.6300000001,86.27839782808441,27.0,40,0.0,0.0,31,0,0,0.0,1
07BBBBB6649B1Z412,95980.49,98.88499953741261,25.0,39,0.0,0.0,37,0,0,0.0,1
07BBBBB7084B1Z413,78188.02,89.43641052020274,16.0,34,0.0,0.0,40,0,0,0.0,1
07BBBBB5857B1Z414,252620.18,92.8399132990049,24.5,37,0.0,0.0,33,0,0,0.0,1
07BBBBB3363B1Z415,156392.49,93.35033178862153,25.166666666666668,33,0.0,0.0,15,1,0,0.0,1
07BBBBB8019B1Z416,30455.42,96.98656346203023,19.833333333333332,31,0.0,0.0,21,0,0,0.0,1
07BBBBB4813B1Z417,0.0,0.0,22.333333333333332,33,0.0,0.0,22,0,0,0.0,0
07BBBBB9760B1Z418,163231.86000000002,95.50989814851114,23.5,36,0.0,0.0,36,0,0,0.0,1
07BBBBB1374B1Z419,96798.36,98.32337521424803,27.333333333333332,33,0.0,0.0,16,0,0,0.0,1
07BBBBB4234B1Z420,120343.96,83.00699176737618,20.333333333333332,28,1.0,50.0,32,0,0,0.0,1
07BBBBB7514B1Z421,151799.96,93.73470983017403,21.0,34,0.0,0.0,22,0,0,0.0,1
07BBBBB6284B1Z422,258559.69,85.07123968120094,28.166666666666668,37,0.0,0.0,33,1,0,0.0,1
07BBBBB1083B1Z423,192565.81,88.5765950769256,28.166666666666668,40,0.0,0.0,31,0,0,0.0,1
07BBBBB3562B1Z424,134161.88999999998,98.27398850307222,22.5,35,1.0,25.0,16,0,0,0.0,1
07BBBBB5207B1Z425,205880.93,84.62680192863397,22.5,38,0.0,0.0,29,0,0,0.0,1
07BBBBB9864B1Z426,226035.99,86.57958530232224,25.166666666666668,39,1.0,25.0,38,0,0,0.0,1
07BBBBB3122B1Z427,259911.65,97.18751417410189,24.0,40,0.0,0.0,32,0,0,0.0,1
07BBBBB2978B1Z428,194408.47999999998,94.99011540013818,27.0,33,0.0,0.0,16,0,0,0.0,1
07BBBBB7728B1Z429,22171.43,89.58975227222861,26.5,35,1.0,50.0,35,0,0,0.0,1
07BBBBB5711B1Z430,127814.54999999999,98.77121880859767,26.333333333333332,37,0.0,0.0,22,0,0,0.0,1
07BBBBB8691B1Z431,93653.43,83.89932020299577,20.333333333333332,33,0.0,0.0,38,0,0,0.0,1
07BBBBB7985B1Z432,180581.43,80.27786912090295,29.5,39,1.0,33.33333333333333,14,0,0,0.0,1
07BBBBB4912B1Z433,90726.05,82.11047684072408,17.0,22,0.0,0.0,39,1,0,0.0,1
07BBBBB8103B1Z434,78808.92,92.07570289739255,25.833333333333332,39,0.0,0.0,27,0,0,0.0,1
07BBBBB9536B1Z435,386286.98,83.29132079281261,26.0,39,2.0,28.57142857142857,24,0,0,0.0,1
07BBBBB9688B1Z436,41831.729999999996,87.25754596371796,22.333333333333332,30,1.0,100.0,37,0,0,0.0,1
07BBBBB8471B1Z437,192801.16,83.8357512714324,22.666666666666668,39,0.0,0.0,20,0,0,0.0,1
07BBBBB4388B1Z438,34361.119999999995,97.85372427222951,28.666666666666668,38,0.0,0.0,21,1,0,0.0,1
07BBBBB9963B1Z439,262703.94,92.88350154588427,21.5,34,0.0,0.0,23,0,0,0.0,1
07BBBBB9254B1Z440,24090.03,93.57440981966847,26.166666666666668,38,0.0,0.0,14,1,0,0.0,1
07BBBBB1268B1Z441,233320.59,96.41702481004774,18.166666666666668,30,2.0,66.66666666666666,18,0,0,0.0,1
07BBBBB8784B1Z442,203890.03000000003,91.95235904285857,24.0,37,1.0,25.0,28,0,0,0.0,1
07BBBBB5190B1Z443,137851.75999999998,88.1551044479166,29.666666666666668,40,2.0,50.0,16,1,0,0.0,1
